,Number,Autor,Publication,Title,Journal,IF,DOI,"Stability, hour",Key Product,Article name,Formula,Compound_1,Compound_2,"Cat./Support ratio, % (at)",Morphology (TEM/SEM),"Pore size, nm",width min (nm),width aver (nm),width max (nm),length min (nm),length aver (nm),length max (nm),"Cu, % (at.)","Cu+, % (at.)","Cu(2+), % (at.)",Base,electrolyte,"conc, M",pH,RHE vs V,Product,"FE, %","Time, h",Type of reactor,"Loading, μg/cm2","Add_carbon, %","Surface area of electrode, cm2","Flow rate CO2, ml/min","Volume, cm3"
1723,62,,2020,Protecting Copper Oxidation State via Intermediate Confinement for Selective CO2 Electroreduction to C2+ Fuels,Journal of the American Chemical Society,,https://doi.org/10.1021/jacs.0c01699,3.0,C2H4,multi-hollow Cu2O,Cu2O,Cu2O,,100.0,porrous spherical,,180.0,210.0,260.0,180.0,210.0,260.0,0.0,100.0,0.0,gasdiffusion electrode,KOH,2.0,14.0,-0.55,CO,18.38,0.33,Flow cell,4444.44,,2.25,20.0,30.0
1724,62,,2020,Protecting Copper Oxidation State via Intermediate Confinement for Selective CO2 Electroreduction to C2+ Fuels,Journal of the American Chemical Society,,https://doi.org/10.1021/jacs.0c01699,3.0,C2H4,multi-hollow Cu2O,Cu2O,Cu2O,,100.0,porrous spherical,,180.0,210.0,260.0,180.0,210.0,260.0,0.0,100.0,0.0,gasdiffusion electrode,KOH,2.0,14.0,-0.55,C2H4,29.41,0.33,Flow cell,4444.44,,2.25,20.0,30.0
1725,62,,2020,Protecting Copper Oxidation State via Intermediate Confinement for Selective CO2 Electroreduction to C2+ Fuels,Journal of the American Chemical Society,,https://doi.org/10.1021/jacs.0c01699,3.0,C2H4,multi-hollow Cu2O,Cu2O,Cu2O,,100.0,porrous spherical,,180.0,210.0,260.0,180.0,210.0,260.0,0.0,100.0,0.0,gasdiffusion electrode,KOH,2.0,14.0,-0.55,HCOOH,7.35,0.33,Flow cell,4444.44,,2.25,20.0,30.0
1726,62,,2020,Protecting Copper Oxidation State via Intermediate Confinement for Selective CO2 Electroreduction to C2+ Fuels,Journal of the American Chemical Society,,https://doi.org/10.1021/jacs.0c01699,3.0,C2H4,multi-hollow Cu2O,Cu2O,Cu2O,,100.0,porrous spherical,,180.0,210.0,260.0,180.0,210.0,260.0,0.0,100.0,0.0,gasdiffusion electrode,KOH,2.0,14.0,-0.55,CH3COOH,2.94,0.33,Flow cell,4444.44,,2.25,20.0,30.0
1727,62,,2020,Protecting Copper Oxidation State via Intermediate Confinement for Selective CO2 Electroreduction to C2+ Fuels,Journal of the American Chemical Society,,https://doi.org/10.1021/jacs.0c01699,3.0,C2H4,multi-hollow Cu2O,Cu2O,Cu2O,,100.0,porrous spherical,,180.0,210.0,260.0,180.0,210.0,260.0,0.0,100.0,0.0,gasdiffusion electrode,KOH,2.0,14.0,-0.55,C3H7OH,4.41,0.33,Flow cell,4444.44,,2.25,20.0,30.0
1728,62,,2020,Protecting Copper Oxidation State via Intermediate Confinement for Selective CO2 Electroreduction to C2+ Fuels,Journal of the American Chemical Society,,https://doi.org/10.1021/jacs.0c01699,3.0,C2H4,multi-hollow Cu2O,Cu2O,Cu2O,,100.0,porrous spherical,,180.0,210.0,260.0,180.0,210.0,260.0,0.0,100.0,0.0,gasdiffusion electrode,KOH,2.0,14.0,-0.55,C2H5OH,11.76,0.33,Flow cell,4444.44,,2.25,20.0,30.0
1729,62,,2020,Protecting Copper Oxidation State via Intermediate Confinement for Selective CO2 Electroreduction to C2+ Fuels,Journal of the American Chemical Society,,https://doi.org/10.1021/jacs.0c01699,3.0,C2H4,multi-hollow Cu2O,Cu2O,Cu2O,,100.0,porrous spherical,,180.0,210.0,260.0,180.0,210.0,260.0,0.0,100.0,0.0,gasdiffusion electrode,KOH,2.0,14.0,-0.58,H2,13.24,0.33,Flow cell,4444.44,,2.25,20.0,30.0
1730,62,,2020,Protecting Copper Oxidation State via Intermediate Confinement for Selective CO2 Electroreduction to C2+ Fuels,Journal of the American Chemical Society,,https://doi.org/10.1021/jacs.0c01699,3.0,C2H4,multi-hollow Cu2O,Cu2O,Cu2O,,100.0,porrous spherical,,180.0,210.0,260.0,180.0,210.0,260.0,0.0,100.0,0.0,gasdiffusion electrode,KOH,2.0,14.0,-0.58,CO,16.18,0.33,Flow cell,4444.44,,2.25,20.0,30.0
1731,62,,2020,Protecting Copper Oxidation State via Intermediate Confinement for Selective CO2 Electroreduction to C2+ Fuels,Journal of the American Chemical Society,,https://doi.org/10.1021/jacs.0c01699,3.0,C2H4,multi-hollow Cu2O,Cu2O,Cu2O,,100.0,porrous spherical,,180.0,210.0,260.0,180.0,210.0,260.0,0.0,100.0,0.0,gasdiffusion electrode,KOH,2.0,14.0,-0.58,C2H4,35.29,0.33,Flow cell,4444.44,,2.25,20.0,30.0
1732,62,,2020,Protecting Copper Oxidation State via Intermediate Confinement for Selective CO2 Electroreduction to C2+ Fuels,Journal of the American Chemical Society,,https://doi.org/10.1021/jacs.0c01699,3.0,C2H4,multi-hollow Cu2O,Cu2O,Cu2O,,100.0,porrous spherical,,180.0,210.0,260.0,180.0,210.0,260.0,0.0,100.0,0.0,gasdiffusion electrode,KOH,2.0,14.0,-0.58,HCOOH,3.68,0.33,Flow cell,4444.44,,2.25,20.0,30.0
1733,62,,2020,Protecting Copper Oxidation State via Intermediate Confinement for Selective CO2 Electroreduction to C2+ Fuels,Journal of the American Chemical Society,,https://doi.org/10.1021/jacs.0c01699,3.0,C2H4,multi-hollow Cu2O,Cu2O,Cu2O,,100.0,porrous spherical,,180.0,210.0,260.0,180.0,210.0,260.0,0.0,100.0,0.0,gasdiffusion electrode,KOH,2.0,14.0,-0.58,CH3COOH,5.15,0.33,Flow cell,4444.44,,2.25,20.0,30.0
1734,62,,2020,Protecting Copper Oxidation State via Intermediate Confinement for Selective CO2 Electroreduction to C2+ Fuels,Journal of the American Chemical Society,,https://doi.org/10.1021/jacs.0c01699,3.0,C2H4,multi-hollow Cu2O,Cu2O,Cu2O,,100.0,porrous spherical,,180.0,210.0,260.0,180.0,210.0,260.0,0.0,100.0,0.0,gasdiffusion electrode,KOH,2.0,14.0,-0.58,C3H7OH,4.41,0.33,Flow cell,4444.44,,2.25,20.0,30.0
1735,62,,2020,Protecting Copper Oxidation State via Intermediate Confinement for Selective CO2 Electroreduction to C2+ Fuels,Journal of the American Chemical Society,,https://doi.org/10.1021/jacs.0c01699,3.0,C2H4,multi-hollow Cu2O,Cu2O,Cu2O,,100.0,porrous spherical,,180.0,210.0,260.0,180.0,210.0,260.0,0.0,100.0,0.0,gasdiffusion electrode,KOH,2.0,14.0,-0.58,C2H5OH,13.97,0.33,Flow cell,4444.44,,2.25,20.0,30.0
1736,62,,2020,Protecting Copper Oxidation State via Intermediate Confinement for Selective CO2 Electroreduction to C2+ Fuels,Journal of the American Chemical Society,,https://doi.org/10.1021/jacs.0c01699,3.0,C2H4,multi-hollow Cu2O,Cu2O,Cu2O,,100.0,porrous spherical,,180.0,210.0,260.0,180.0,210.0,260.0,0.0,100.0,0.0,gasdiffusion electrode,KOH,2.0,14.0,-0.59,H2,14.71,0.33,Flow cell,4444.44,,2.25,20.0,30.0
1737,62,,2020,Protecting Copper Oxidation State via Intermediate Confinement for Selective CO2 Electroreduction to C2+ Fuels,Journal of the American Chemical Society,,https://doi.org/10.1021/jacs.0c01699,3.0,C2H4,multi-hollow Cu2O,Cu2O,Cu2O,,100.0,porrous spherical,,180.0,210.0,260.0,180.0,210.0,260.0,0.0,100.0,0.0,gasdiffusion electrode,KOH,2.0,14.0,-0.59,CO,10.29,0.33,Flow cell,4444.44,,2.25,20.0,30.0
1738,62,,2020,Protecting Copper Oxidation State via Intermediate Confinement for Selective CO2 Electroreduction to C2+ Fuels,Journal of the American Chemical Society,,https://doi.org/10.1021/jacs.0c01699,3.0,C2H4,multi-hollow Cu2O,Cu2O,Cu2O,,100.0,porrous spherical,,180.0,210.0,260.0,180.0,210.0,260.0,0.0,100.0,0.0,gasdiffusion electrode,KOH,2.0,14.0,-0.59,C2H4,36.03,0.33,Flow cell,4444.44,,2.25,20.0,30.0
1739,62,,2020,Protecting Copper Oxidation State via Intermediate Confinement for Selective CO2 Electroreduction to C2+ Fuels,Journal of the American Chemical Society,,https://doi.org/10.1021/jacs.0c01699,3.0,C2H4,multi-hollow Cu2O,Cu2O,Cu2O,,100.0,porrous spherical,,180.0,210.0,260.0,180.0,210.0,260.0,0.0,100.0,0.0,gasdiffusion electrode,KOH,2.0,14.0,-0.59,HCOOH,5.15,0.33,Flow cell,4444.44,,2.25,20.0,30.0
1740,62,,2020,Protecting Copper Oxidation State via Intermediate Confinement for Selective CO2 Electroreduction to C2+ Fuels,Journal of the American Chemical Society,,https://doi.org/10.1021/jacs.0c01699,3.0,C2H4,multi-hollow Cu2O,Cu2O,Cu2O,,100.0,porrous spherical,,180.0,210.0,260.0,180.0,210.0,260.0,0.0,100.0,0.0,gasdiffusion electrode,KOH,2.0,14.0,-0.59,CH3COOH,4.41,0.33,Flow cell,4444.44,,2.25,20.0,30.0
1741,62,,2020,Protecting Copper Oxidation State via Intermediate Confinement for Selective CO2 Electroreduction to C2+ Fuels,Journal of the American Chemical Society,,https://doi.org/10.1021/jacs.0c01699,3.0,C2H4,multi-hollow Cu2O,Cu2O,Cu2O,,100.0,porrous spherical,,180.0,210.0,260.0,180.0,210.0,260.0,0.0,100.0,0.0,gasdiffusion electrode,KOH,2.0,14.0,-0.59,C3H7OH,3.68,0.33,Flow cell,4444.44,,2.25,20.0,30.0
1742,62,,2020,Protecting Copper Oxidation State via Intermediate Confinement for Selective CO2 Electroreduction to C2+ Fuels,Journal of the American Chemical Society,,https://doi.org/10.1021/jacs.0c01699,3.0,C2H4,multi-hollow Cu2O,Cu2O,Cu2O,,100.0,porrous spherical,,180.0,210.0,260.0,180.0,210.0,260.0,0.0,100.0,0.0,gasdiffusion electrode,KOH,2.0,14.0,-0.59,C2H5OH,21.32,0.33,Flow cell,4444.44,,2.25,20.0,30.0
1743,62,,2020,Protecting Copper Oxidation State via Intermediate Confinement for Selective CO2 Electroreduction to C2+ Fuels,Journal of the American Chemical Society,,https://doi.org/10.1021/jacs.0c01699,3.0,C2H4,multi-hollow Cu2O,Cu2O,Cu2O,,100.0,porrous spherical,,180.0,210.0,260.0,180.0,210.0,260.0,0.0,100.0,0.0,gasdiffusion electrode,KOH,2.0,14.0,-0.61,H2,14.71,0.33,Flow cell,4444.44,,2.25,20.0,30.0
1744,62,,2020,Protecting Copper Oxidation State via Intermediate Confinement for Selective CO2 Electroreduction to C2+ Fuels,Journal of the American Chemical Society,,https://doi.org/10.1021/jacs.0c01699,3.0,C2H4,multi-hollow Cu2O,Cu2O,Cu2O,,100.0,porrous spherical,,180.0,210.0,260.0,180.0,210.0,260.0,0.0,100.0,0.0,gasdiffusion electrode,KOH,2.0,14.0,-0.61,CO,8.09,0.33,Flow cell,4444.44,,2.25,20.0,30.0
1745,62,,2020,Protecting Copper Oxidation State via Intermediate Confinement for Selective CO2 Electroreduction to C2+ Fuels,Journal of the American Chemical Society,,https://doi.org/10.1021/jacs.0c01699,3.0,C2H4,multi-hollow Cu2O,Cu2O,Cu2O,,100.0,porrous spherical,,180.0,210.0,260.0,180.0,210.0,260.0,0.0,100.0,0.0,gasdiffusion electrode,KOH,2.0,14.0,-0.61,C2H4,36.76,0.33,Flow cell,4444.44,,2.25,20.0,30.0
1746,62,,2020,Protecting Copper Oxidation State via Intermediate Confinement for Selective CO2 Electroreduction to C2+ Fuels,Journal of the American Chemical Society,,https://doi.org/10.1021/jacs.0c01699,3.0,C2H4,multi-hollow Cu2O,Cu2O,Cu2O,,100.0,porrous spherical,,180.0,210.0,260.0,180.0,210.0,260.0,0.0,100.0,0.0,gasdiffusion electrode,KOH,2.0,14.0,-0.61,HCOOH,5.15,0.33,Flow cell,4444.44,,2.25,20.0,30.0
1747,62,,2020,Protecting Copper Oxidation State via Intermediate Confinement for Selective CO2 Electroreduction to C2+ Fuels,Journal of the American Chemical Society,,https://doi.org/10.1021/jacs.0c01699,3.0,C2H4,multi-hollow Cu2O,Cu2O,Cu2O,,100.0,porrous spherical,,180.0,210.0,260.0,180.0,210.0,260.0,0.0,100.0,0.0,gasdiffusion electrode,KOH,2.0,14.0,-0.61,CH3COOH,3.68,0.33,Flow cell,4444.44,,2.25,20.0,30.0
1748,62,,2020,Protecting Copper Oxidation State via Intermediate Confinement for Selective CO2 Electroreduction to C2+ Fuels,Journal of the American Chemical Society,,https://doi.org/10.1021/jacs.0c01699,3.0,C2H4,multi-hollow Cu2O,Cu2O,Cu2O,,100.0,porrous spherical,,180.0,210.0,260.0,180.0,210.0,260.0,0.0,100.0,0.0,gasdiffusion electrode,KOH,2.0,14.0,-0.61,C3H7OH,5.88,0.33,Flow cell,4444.44,,2.25,20.0,30.0
1749,62,,2020,Protecting Copper Oxidation State via Intermediate Confinement for Selective CO2 Electroreduction to C2+ Fuels,Journal of the American Chemical Society,,https://doi.org/10.1021/jacs.0c01699,3.0,C2H4,multi-hollow Cu2O,Cu2O,Cu2O,,100.0,porrous spherical,,180.0,210.0,260.0,180.0,210.0,260.0,0.0,100.0,0.0,gasdiffusion electrode,KOH,2.0,14.0,-0.61,C2H5OH,27.94,0.33,Flow cell,4444.44,,2.25,20.0,30.0
1750,62,,2020,Protecting Copper Oxidation State via Intermediate Confinement for Selective CO2 Electroreduction to C2+ Fuels,Journal of the American Chemical Society,,https://doi.org/10.1021/jacs.0c01699,3.0,C2H4,multi-hollow Cu2O,Cu2O,Cu2O,,100.0,porrous spherical,,180.0,210.0,260.0,180.0,210.0,260.0,0.0,100.0,0.0,gasdiffusion electrode,KOH,2.0,14.0,-0.63,H2,16.18,0.33,Flow cell,4444.44,,2.25,20.0,30.0
1751,62,,2020,Protecting Copper Oxidation State via Intermediate Confinement for Selective CO2 Electroreduction to C2+ Fuels,Journal of the American Chemical Society,,https://doi.org/10.1021/jacs.0c01699,3.0,C2H4,multi-hollow Cu2O,Cu2O,Cu2O,,100.0,porrous spherical,,180.0,210.0,260.0,180.0,210.0,260.0,0.0,100.0,0.0,gasdiffusion electrode,KOH,2.0,14.0,-0.63,CO,6.62,0.33,Flow cell,4444.44,,2.25,20.0,30.0
1752,62,,2020,Protecting Copper Oxidation State via Intermediate Confinement for Selective CO2 Electroreduction to C2+ Fuels,Journal of the American Chemical Society,,https://doi.org/10.1021/jacs.0c01699,3.0,C2H4,multi-hollow Cu2O,Cu2O,Cu2O,,100.0,porrous spherical,,180.0,210.0,260.0,180.0,210.0,260.0,0.0,100.0,0.0,gasdiffusion electrode,KOH,2.0,14.0,-0.63,C2H4,36.76,0.33,Flow cell,4444.44,,2.25,20.0,30.0
1753,62,,2020,Protecting Copper Oxidation State via Intermediate Confinement for Selective CO2 Electroreduction to C2+ Fuels,Journal of the American Chemical Society,,https://doi.org/10.1021/jacs.0c01699,3.0,C2H4,multi-hollow Cu2O,Cu2O,Cu2O,,100.0,porrous spherical,,180.0,210.0,260.0,180.0,210.0,260.0,0.0,100.0,0.0,gasdiffusion electrode,KOH,2.0,14.0,-0.63,HCOOH,4.41,0.33,Flow cell,4444.44,,2.25,20.0,30.0
1754,62,,2020,Protecting Copper Oxidation State via Intermediate Confinement for Selective CO2 Electroreduction to C2+ Fuels,Journal of the American Chemical Society,,https://doi.org/10.1021/jacs.0c01699,3.0,C2H4,multi-hollow Cu2O,Cu2O,Cu2O,,100.0,porrous spherical,,180.0,210.0,260.0,180.0,210.0,260.0,0.0,100.0,0.0,gasdiffusion electrode,KOH,2.0,14.0,-0.63,CH3COOH,4.41,0.33,Flow cell,4444.44,,2.25,20.0,30.0
1755,62,,2020,Protecting Copper Oxidation State via Intermediate Confinement for Selective CO2 Electroreduction to C2+ Fuels,Journal of the American Chemical Society,,https://doi.org/10.1021/jacs.0c01699,3.0,C2H4,multi-hollow Cu2O,Cu2O,Cu2O,,100.0,porrous spherical,,180.0,210.0,260.0,180.0,210.0,260.0,0.0,100.0,0.0,gasdiffusion electrode,KOH,2.0,14.0,-0.63,C3H7OH,6.62,0.33,Flow cell,4444.44,,2.25,20.0,30.0
1756,62,,2020,Protecting Copper Oxidation State via Intermediate Confinement for Selective CO2 Electroreduction to C2+ Fuels,Journal of the American Chemical Society,,https://doi.org/10.1021/jacs.0c01699,3.0,C2H4,multi-hollow Cu2O,Cu2O,Cu2O,,100.0,porrous spherical,,180.0,210.0,260.0,180.0,210.0,260.0,0.0,100.0,0.0,gasdiffusion electrode,KOH,2.0,14.0,-0.63,C2H5OH,19.85,0.33,Flow cell,4444.44,,2.25,20.0,30.0
1757,62,,2020,Protecting Copper Oxidation State via Intermediate Confinement for Selective CO2 Electroreduction to C2+ Fuels,Journal of the American Chemical Society,,https://doi.org/10.1021/jacs.0c01699,3.0,C2H4,multi-hollow Cu2O,Cu2O,Cu2O,,100.0,porrous spherical,,180.0,210.0,260.0,180.0,210.0,260.0,0.0,100.0,0.0,gasdiffusion electrode,KOH,2.0,14.0,-0.66,H2,17.65,0.33,Flow cell,4444.44,,2.25,20.0,30.0
1758,62,,2020,Protecting Copper Oxidation State via Intermediate Confinement for Selective CO2 Electroreduction to C2+ Fuels,Journal of the American Chemical Society,,https://doi.org/10.1021/jacs.0c01699,3.0,C2H4,multi-hollow Cu2O,Cu2O,Cu2O,,100.0,porrous spherical,,180.0,210.0,260.0,180.0,210.0,260.0,0.0,100.0,0.0,gasdiffusion electrode,KOH,2.0,14.0,-0.66,CO,4.41,0.33,Flow cell,4444.44,,2.25,20.0,30.0
1759,62,,2020,Protecting Copper Oxidation State via Intermediate Confinement for Selective CO2 Electroreduction to C2+ Fuels,Journal of the American Chemical Society,,https://doi.org/10.1021/jacs.0c01699,3.0,C2H4,multi-hollow Cu2O,Cu2O,Cu2O,,100.0,porrous spherical,,180.0,210.0,260.0,180.0,210.0,260.0,0.0,100.0,0.0,gasdiffusion electrode,KOH,2.0,14.0,-0.66,C2H4,33.09,0.33,Flow cell,4444.44,,2.25,20.0,30.0
1760,62,,2020,Protecting Copper Oxidation State via Intermediate Confinement for Selective CO2 Electroreduction to C2+ Fuels,Journal of the American Chemical Society,,https://doi.org/10.1021/jacs.0c01699,3.0,C2H4,multi-hollow Cu2O,Cu2O,Cu2O,,100.0,porrous spherical,,180.0,210.0,260.0,180.0,210.0,260.0,0.0,100.0,0.0,gasdiffusion electrode,KOH,2.0,14.0,-0.66,HCOOH,5.15,0.33,Flow cell,4444.44,,2.25,20.0,30.0
1761,62,,2020,Protecting Copper Oxidation State via Intermediate Confinement for Selective CO2 Electroreduction to C2+ Fuels,Journal of the American Chemical Society,,https://doi.org/10.1021/jacs.0c01699,3.0,C2H4,multi-hollow Cu2O,Cu2O,Cu2O,,100.0,porrous spherical,,180.0,210.0,260.0,180.0,210.0,260.0,0.0,100.0,0.0,gasdiffusion electrode,KOH,2.0,14.0,-0.66,CH3COOH,5.88,0.33,Flow cell,4444.44,,2.25,20.0,30.0
1762,62,,2020,Protecting Copper Oxidation State via Intermediate Confinement for Selective CO2 Electroreduction to C2+ Fuels,Journal of the American Chemical Society,,https://doi.org/10.1021/jacs.0c01699,3.0,C2H4,multi-hollow Cu2O,Cu2O,Cu2O,,100.0,porrous spherical,,180.0,210.0,260.0,180.0,210.0,260.0,0.0,100.0,0.0,gasdiffusion electrode,KOH,2.0,14.0,-0.66,C3H7OH,3.68,0.33,Flow cell,4444.44,,2.25,20.0,30.0
1763,62,,2020,Protecting Copper Oxidation State via Intermediate Confinement for Selective CO2 Electroreduction to C2+ Fuels,Journal of the American Chemical Society,,https://doi.org/10.1021/jacs.0c01699,3.0,C2H4,multi-hollow Cu2O,Cu2O,Cu2O,,100.0,porrous spherical,,180.0,210.0,260.0,180.0,210.0,260.0,0.0,100.0,0.0,gasdiffusion electrode,KOH,2.0,14.0,-0.66,C2H5OH,18.38,0.33,Flow cell,4444.44,,2.25,20.0,30.0
1764,62,,2020,Protecting Copper Oxidation State via Intermediate Confinement for Selective CO2 Electroreduction to C2+ Fuels,Journal of the American Chemical Society,,https://doi.org/10.1021/jacs.0c01699,3.0,C2H4,multi-hollow Cu2O,Cu2O,Cu2O,,100.0,porrous spherical,,180.0,210.0,260.0,180.0,210.0,260.0,0.0,100.0,0.0,gasdiffusion electrode,KOH,2.0,14.0,-0.68,H2,19.12,0.33,Flow cell,4444.44,,2.25,20.0,30.0
1765,62,,2020,Protecting Copper Oxidation State via Intermediate Confinement for Selective CO2 Electroreduction to C2+ Fuels,Journal of the American Chemical Society,,https://doi.org/10.1021/jacs.0c01699,3.0,C2H4,multi-hollow Cu2O,Cu2O,Cu2O,,100.0,porrous spherical,,180.0,210.0,260.0,180.0,210.0,260.0,0.0,100.0,0.0,gasdiffusion electrode,KOH,2.0,14.0,-0.68,CO,3.68,0.33,Flow cell,4444.44,,2.25,20.0,30.0
1766,62,,2020,Protecting Copper Oxidation State via Intermediate Confinement for Selective CO2 Electroreduction to C2+ Fuels,Journal of the American Chemical Society,,https://doi.org/10.1021/jacs.0c01699,3.0,C2H4,multi-hollow Cu2O,Cu2O,Cu2O,,100.0,porrous spherical,,180.0,210.0,260.0,180.0,210.0,260.0,0.0,100.0,0.0,gasdiffusion electrode,KOH,2.0,14.0,-0.68,C2H4,30.88,0.33,Flow cell,4444.44,,2.25,20.0,30.0
1767,62,,2020,Protecting Copper Oxidation State via Intermediate Confinement for Selective CO2 Electroreduction to C2+ Fuels,Journal of the American Chemical Society,,https://doi.org/10.1021/jacs.0c01699,3.0,C2H4,multi-hollow Cu2O,Cu2O,Cu2O,,100.0,porrous spherical,,180.0,210.0,260.0,180.0,210.0,260.0,0.0,100.0,0.0,gasdiffusion electrode,KOH,2.0,14.0,-0.68,HCOOH,2.94,0.33,Flow cell,4444.44,,2.25,20.0,30.0
1768,62,,2020,Protecting Copper Oxidation State via Intermediate Confinement for Selective CO2 Electroreduction to C2+ Fuels,Journal of the American Chemical Society,,https://doi.org/10.1021/jacs.0c01699,3.0,C2H4,multi-hollow Cu2O,Cu2O,Cu2O,,100.0,porrous spherical,,180.0,210.0,260.0,180.0,210.0,260.0,0.0,100.0,0.0,gasdiffusion electrode,KOH,2.0,14.0,-0.68,CH3COOH,5.15,0.33,Flow cell,4444.44,,2.25,20.0,30.0
1769,62,,2020,Protecting Copper Oxidation State via Intermediate Confinement for Selective CO2 Electroreduction to C2+ Fuels,Journal of the American Chemical Society,,https://doi.org/10.1021/jacs.0c01699,3.0,C2H4,multi-hollow Cu2O,Cu2O,Cu2O,,100.0,porrous spherical,,180.0,210.0,260.0,180.0,210.0,260.0,0.0,100.0,0.0,gasdiffusion electrode,KOH,2.0,14.0,-0.68,C3H7OH,2.94,0.33,Flow cell,4444.44,,2.25,20.0,30.0
1770,62,,2020,Protecting Copper Oxidation State via Intermediate Confinement for Selective CO2 Electroreduction to C2+ Fuels,Journal of the American Chemical Society,,https://doi.org/10.1021/jacs.0c01699,3.0,C2H4,multi-hollow Cu2O,Cu2O,Cu2O,,100.0,porrous spherical,,180.0,210.0,260.0,180.0,210.0,260.0,0.0,100.0,0.0,gasdiffusion electrode,KOH,2.0,14.0,-0.68,C2H5OH,16.18,0.33,Flow cell,4444.44,,2.25,20.0,30.0
1771,62,,2020,Protecting Copper Oxidation State via Intermediate Confinement for Selective CO2 Electroreduction to C2+ Fuels,Journal of the American Chemical Society,,https://doi.org/10.1021/jacs.0c01699,3.0,C2H4, solid Cu2O,Cu2O,Cu2O,,100.0,sphere,,160.0,190.0,220.0,160.0,190.0,220.0,0.0,100.0,0.0,gasdiffusion electrode,KOH,2.0,14.0,-0.61,H2,5.71,0.33,Flow cell,4444.44,,2.25,20.0,30.0
1772,62,,2020,Protecting Copper Oxidation State via Intermediate Confinement for Selective CO2 Electroreduction to C2+ Fuels,Journal of the American Chemical Society,,https://doi.org/10.1021/jacs.0c01699,3.0,C2H4, solid Cu2O,Cu2O,Cu2O,,100.0,sphere,,160.0,190.0,220.0,160.0,190.0,220.0,0.0,100.0,0.0,gasdiffusion electrode,KOH,2.0,14.0,-0.61,CO,39.29,0.33,Flow cell,4444.44,,2.25,20.0,30.0
1773,62,,2020,Protecting Copper Oxidation State via Intermediate Confinement for Selective CO2 Electroreduction to C2+ Fuels,Journal of the American Chemical Society,,https://doi.org/10.1021/jacs.0c01699,3.0,C2H4, solid Cu2O,Cu2O,Cu2O,,100.0,sphere,,160.0,190.0,220.0,160.0,190.0,220.0,0.0,100.0,0.0,gasdiffusion electrode,KOH,2.0,14.0,-0.61,C2H4,22.86,0.33,Flow cell,4444.44,,2.25,20.0,30.0
1774,62,,2020,Protecting Copper Oxidation State via Intermediate Confinement for Selective CO2 Electroreduction to C2+ Fuels,Journal of the American Chemical Society,,https://doi.org/10.1021/jacs.0c01699,3.0,C2H4, solid Cu2O,Cu2O,Cu2O,,100.0,sphere,,160.0,190.0,220.0,160.0,190.0,220.0,0.0,100.0,0.0,gasdiffusion electrode,KOH,2.0,14.0,-0.61,HCOOH,2.86,0.33,Flow cell,4444.44,,2.25,20.0,30.0
1775,62,,2020,Protecting Copper Oxidation State via Intermediate Confinement for Selective CO2 Electroreduction to C2+ Fuels,Journal of the American Chemical Society,,https://doi.org/10.1021/jacs.0c01699,3.0,C2H4, solid Cu2O,Cu2O,Cu2O,,100.0,sphere,,160.0,190.0,220.0,160.0,190.0,220.0,0.0,100.0,0.0,gasdiffusion electrode,KOH,2.0,14.0,-0.61,C2H5OH,12.86,0.33,Flow cell,4444.44,,2.25,20.0,30.0
1776,62,,2020,Protecting Copper Oxidation State via Intermediate Confinement for Selective CO2 Electroreduction to C2+ Fuels,Journal of the American Chemical Society,,https://doi.org/10.1021/jacs.0c01699,3.0,C2H4, solid Cu2O,Cu2O,Cu2O,,100.0,sphere,,160.0,190.0,220.0,160.0,190.0,220.0,0.0,100.0,0.0,gasdiffusion electrode,KOH,2.0,14.0,-0.63,H2,7.14,0.33,Flow cell,4444.44,,2.25,20.0,30.0
1777,62,,2020,Protecting Copper Oxidation State via Intermediate Confinement for Selective CO2 Electroreduction to C2+ Fuels,Journal of the American Chemical Society,,https://doi.org/10.1021/jacs.0c01699,3.0,C2H4, solid Cu2O,Cu2O,Cu2O,,100.0,sphere,,160.0,190.0,220.0,160.0,190.0,220.0,0.0,100.0,0.0,gasdiffusion electrode,KOH,2.0,14.0,-0.63,CO,39.29,0.33,Flow cell,4444.44,,2.25,20.0,30.0
1778,62,,2020,Protecting Copper Oxidation State via Intermediate Confinement for Selective CO2 Electroreduction to C2+ Fuels,Journal of the American Chemical Society,,https://doi.org/10.1021/jacs.0c01699,3.0,C2H4, solid Cu2O,Cu2O,Cu2O,,100.0,sphere,,160.0,190.0,220.0,160.0,190.0,220.0,0.0,100.0,0.0,gasdiffusion electrode,KOH,2.0,14.0,-0.63,C2H4,21.43,0.33,Flow cell,4444.44,,2.25,20.0,30.0
1779,62,,2020,Protecting Copper Oxidation State via Intermediate Confinement for Selective CO2 Electroreduction to C2+ Fuels,Journal of the American Chemical Society,,https://doi.org/10.1021/jacs.0c01699,3.0,C2H4, solid Cu2O,Cu2O,Cu2O,,100.0,sphere,,160.0,190.0,220.0,160.0,190.0,220.0,0.0,100.0,0.0,gasdiffusion electrode,KOH,2.0,14.0,-0.63,HCOOH,5.71,0.33,Flow cell,4444.44,,2.25,20.0,30.0
